,Image,RAM_Tags,YOLO_Tags
1171,16464.jpg,city street | cross | crosswalk | person | jog | man | pavement | red | road | shopping bag | street corner | umbrella | walk | woman,"2 person, 3 car"
1172,16478.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 3 car"
1173,16492.jpg,city street | cross | crosswalk | person | skate | man | pavement | puddle | road | skateboarder | spray | street corner | walk,"4 person, 3 car"
1174,16506.jpg,city street | cross | crosswalk | person | man | pavement | road | skateboarder | spray | street corner | walk,"3 person, 4 car"
1175,16520.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 5 car"
1176,16534.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car"
1177,16548.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"6 person, 5 car, 1 traffic light, 1 dog, 1 handbag"
1178,16562.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"4 person, 4 car, 1 dog"
1179,16576.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"7 person, 4 car, 1 dog"
1180,16590.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 4 car, 2 dog"
1181,16604.jpg,building | car | city street | crosswalk | person | intersection | motorcycle | motorcyclist | pavement | road | street corner | street sign,"6 person, 5 car, 1 dog"
1182,16618.jpg,building | car | city | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign,"4 person, 4 car"
1183,16632.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 3 car"
1184,16646.jpg,building | car | city street | cross | crosswalk | person | intersection | man | motorcycle | motorcyclist | pavement | ride | road | street corner,"5 person, 3 car, 1 traffic light"
1185,16660.jpg,bicycle | biker | bike lane | building | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"8 person, 3 car, 1 traffic light, 1 backpack, 1 handbag"
1186,16674.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"5 person, 4 car, 1 backpack, 1 handbag"
1187,16688.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"8 person, 4 car, 1 backpack"
1188,16702.jpg,car | city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"6 person, 3 car"
1189,16716.jpg,car | city street | cross | crosswalk | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner | woman,"7 person, 2 bicycle, 3 car"
1190,16730.jpg,car | city street | cross | crosswalk | dog | person | intersection | leash | man | moped | motorbike | motorcycle | ride | road | scooter | street corner | walk,"7 person, 4 car"
1191,16744.jpg,black | cross | crosswalk | dog | person | leash | man | pavement | push | road | street corner | walk,"5 person, 4 car"
1192,16758.jpg,black | cross | dog | person | leash | man | pavement | road | street corner | walk | woman,"6 person, 4 car"
1193,16772.jpg,black | dog | person | leash | man | pavement | road | street corner | walk,"4 person, 4 car"
1194,16786.jpg,baby carriage | car | city street | crosswalk | drive | person | intersection | man | pavement | push | road | scooter | street corner | walk | white,"5 person, 3 car"
1195,16800.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"5 person, 4 car"
1196,16814.jpg,black | car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner | street sign,"5 person, 3 car"
1197,16828.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | traffic light | street corner | street sign,"6 person, 3 car"
1198,16842.jpg,black | building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | suv | vehicle,"7 person, 3 car"
1199,16856.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"6 person, 3 car"
1200,16870.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign | white,"4 person, 5 car"
1201,16884.jpg,car | city street | crosswalk | curb | drive | intersection | road | spray | street corner | suv | white,"5 person, 3 car"
1202,16898.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign,"4 person, 4 car"
1203,16912.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car"
1204,16926.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 4 car"
1205,16940.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"7 person, 3 car"
1206,16954.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car"
1207,16968.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car"
1208,16982.jpg,car | city street | cross | crosswalk | person | jog | man | marathon | road | street corner | walk,"5 person, 3 car, 1 skateboard"
1209,16996.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pedestrian | road | street corner | walk | woman | zebra crossing,"3 car, 1 truck"
1210,17010.jpg,car | city street | cross | crosswalk | person | jog | man | marathon | pavement | road | street corner | walk,"3 person, 2 car, 1 truck"
1211,17024.jpg,car | city street | couple | cross | crosswalk | person | jog | man | road | street corner | walk | woman,"2 person, 5 car, 1 truck"
1212,17038.jpg,boy | city street | cross | crosswalk | person | jog | man | road | run | street corner | walk,"4 person, 4 car, 1 motorcycle"
1213,17052.jpg,city street | cross | person | jog | man | pavement | road | street corner | walk,"5 person, 4 car, 1 traffic light, 1 fire hydrant"
1214,17066.jpg,cane | city street | cross | crosswalk | person | jog | man | pavement | road | street corner | walk,"4 person, 4 car, 1 fire hydrant"
1215,17080.jpg,business suit | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"4 person, 4 car, 1 motorcycle"
1216,17094.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"4 person, 4 car, 2 motorcycle"
1217,17108.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car, 1 motorcycle"
1218,17122.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 2 motorcycle"
1219,17136.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 3 car"
1220,17150.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk,"5 person, 3 car, 1 motorcycle, 1 traffic light"
1221,17164.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 traffic light"
1222,17178.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | park | pavement | road | street corner | walk,"4 person, 4 car"
1223,17192.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | park | road | sedan | street corner,"4 person, 3 car"
1224,17206.jpg,black | building | car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner,"5 person, 3 car"
1225,17220.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | road | sedan | street corner,"5 person, 3 car, 1 traffic light"
1226,17234.jpg,black | building | taxi | car | city street | curb | drive | intersection | limo | park | pavement | road | sedan | street corner | street sign,"4 person, 3 car, 1 traffic light"
1227,17248.jpg,building | car | city street | curb | drive | intersection | pavement | road | street corner | street sign,"2 person, 3 car, 1 traffic light"
1228,17262.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"2 person, 3 car"
1229,17276.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | van,"2 person, 4 car, 1 traffic light"
1230,17290.jpg,car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van,"1 person, 4 car"
1231,17304.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | van,"3 person, 4 car, 1 traffic light"
1232,17318.jpg,building | car | city street | crosswalk | curb | drive | intersection | limo | minivan | pavement | road | street corner | street sign | suv | white,"4 person, 4 car, 1 traffic light"
1233,17332.jpg,building | car | city street | crosswalk | curb | drive | intersection | road | spray | street corner | suv | white,"4 person, 3 car, 1 traffic light"
1234,17346.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"4 person, 6 car, 1 traffic light"
1235,17360.jpg,building | car | city street | crosswalk | drive | intersection | road | street corner | street sign | suv | vehicle,"5 person, 4 car, 1 traffic light"
1236,17374.jpg,car | city street | cross | crosswalk | drive | intersection | man | pavement | road | traffic light | street corner,"6 person, 3 car, 1 traffic light"
1237,17388.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 3 car, 1 traffic light"
1238,17402.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 4 car, 1 traffic light"
1239,17416.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 5 car"
1240,17430.jpg,child | city street | cross | crosswalk | dress | girl | pavement | road | street corner | walk | yellow,"1 person, 4 car"
1241,17444.jpg,bag | catch | child | cross | crosswalk | daughter | dress | hand | girl | pavement | road | shopping bag | street corner | tote bag | walk | woman,"1 person, 3 car"
1242,17458.jpg,city street | cross | crosswalk | dress | hand | girl | pavement | road | shopping bag | street corner | walk | white | woman,"5 person, 3 car"
1243,17472.jpg,child | city street | cross | crosswalk | dress | girl | person | intersection | road | shopping bag | street corner | walk | woman | zebra crossing,"6 person, 4 car, 1 traffic light"
1244,17486.jpg,car | child | city street | cross | crosswalk | girl | person | intersection | road | street corner | walk | woman | zebra crossing,"6 person, 4 car, 1 traffic light"
1245,17500.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 3 car, 1 traffic light"
1246,17514.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"5 person, 3 car"
1247,17528.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 3 car"
1248,17542.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"6 person, 5 car, 1 traffic light"
1249,17556.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car, 1 traffic light"
1250,17570.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car, 1 traffic light"
1251,17584.jpg,car | city street | cross | crosswalk | direct | person | intersection | man | officer | police | road | stand | street corner | walk,"6 person, 3 car"
1252,17598.jpg,car | city street | cross | crosswalk | direct | person | intersection | man | officer | pedestrian | road | stand | street corner | walk,"4 person, 5 car"
1253,17612.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | puddle | road | street corner | walk,"4 person, 3 car"
1254,17626.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"9 person, 3 car, 1 traffic light, 1 handbag"
1255,17640.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"10 person, 4 car, 1 traffic light, 1 backpack, 2 handbag"
1256,17654.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"12 person, 3 car, 1 traffic light, 1 backpack, 2 handbag"
1257,17668.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"9 person, 3 car, 3 backpack, 4 handbag"
1258,17682.jpg,building | car | city street | cross | crosswalk | intersection | pavement | road | street corner | street sign,"9 person, 3 car"
1259,17696.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | spray | street corner | street sign | walk,"7 person, 3 car, 1 traffic light"
1260,17710.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"6 person, 2 car, 1 traffic light"
1261,17724.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"9 person, 2 car, 1 traffic light, 1 handbag"
1262,17738.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"9 person, 2 car, 1 handbag"
1263,17752.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"10 person, 3 car, 1 traffic light, 1 handbag, 2 skateboard"
1264,17766.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"7 person, 4 car, 1 traffic light"
1265,17780.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car, 1 traffic light"
1266,17794.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"5 person, 3 car, 1 traffic light"
1267,17808.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"7 person, 3 car"
1268,17822.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | street sign | walk,"5 person, 3 car, 1 traffic light, 1 skateboard"
1269,17836.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 5 car, 1 traffic light"
1270,17850.jpg,blue | building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"1 person, 4 car, 1 traffic light"
1271,17864.jpg,blue | building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"6 person, 3 car, 1 traffic light"
1272,17878.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"1 person, 4 car, 1 traffic light"
1273,17892.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 3 car, 1 traffic light"
1274,17906.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 traffic light"
1275,17920.jpg,car | city street | cross | crosswalk | dress | person | pavement | road | street corner | walk | woman,"2 person, 5 car, 1 traffic light"
1276,17934.jpg,car | city street | cross | crosswalk | dress | person | intersection | pavement | road | street corner | walk | woman,"2 person, 3 car, 1 traffic light"
1277,17948.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car, 1 traffic light"
1278,17962.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 3 car, 1 traffic light"
1279,17976.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 3 car, 1 traffic light, 2 skateboard"
1280,17990.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 3 car, 1 traffic light"
1281,18004.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | street sign | walk,"4 person, 3 car, 1 traffic light, 1 skateboard"
1282,18018.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"4 person, 3 car, 1 traffic light"
1283,18032.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car, 1 traffic light, 1 skateboard"
1284,18046.jpg,black | building | car | city street | crosswalk | curb | drive | intersection | road | street corner | street sign | van,"3 person, 4 car, 1 skateboard"
1285,18060.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car, 1 traffic light"
1286,18074.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car, 1 traffic light"
1287,18088.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car"
1288,18102.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 2 car, 1 traffic light"
1289,18116.jpg,building | car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
1290,18130.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 2 car, 1 traffic light"
1291,18144.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | stand | street corner | walk,"5 person, 2 car, 1 traffic light"
1292,18158.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light"
1293,18172.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"5 person, 2 car, 1 traffic light"
1294,18186.jpg,blue | car | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | shirt | street corner | walk | woman,"4 person, 2 car, 1 traffic light"
1295,18200.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | street corner | walk | woman,"5 person, 2 car, 1 traffic light"
1296,18214.jpg,blue | city street | cross | crosswalk | person | intersection | jeans | man | pavement | road | shirt | street corner | walk,"5 person, 2 car, 1 traffic light"
1297,18228.jpg,blue | city street | cross | crosswalk | hand | person | man | pavement | road | shirt | stand | street corner | walk,"7 person, 2 car, 1 traffic light"
1298,18242.jpg,blue | boy | child | crosswalk | hand | head | person | man | pavement | road | shirt | stand | street corner | walk,"5 person, 2 car, 1 traffic light"
1299,18256.jpg,boy | city street | person | skate | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | trick,"5 person, 2 car, 1 traffic light"
1300,18270.jpg,blue | city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk | woman,"4 person, 2 car, 1 traffic light"
1301,18284.jpg,city street | cross | crosswalk | girl | person | man | road | shirt | street corner | walk | woman,"6 person, 2 car"
1302,18298.jpg,city street | cross | crosswalk | girl | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"4 person, 2 car"
1303,18312.jpg,city street | cross | crosswalk | dress | girl | person | man | pavement | road | street corner | walk | woman,"4 person, 2 car, 1 traffic light"
1304,18326.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"3 person, 3 car, 1 traffic light"
1305,18340.jpg,cane | cross | person | man | pavement | road | sandal | street corner | walk | woman,"4 person, 2 car, 1 traffic light"
1306,18354.jpg,blue | city street | cross | crosswalk | person | man | pavement | pedestrian | road | shirt | street corner | walk | woman,"5 person, 3 car, 1 traffic light"
1307,18368.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | spray | street corner | walk | woman,"3 person, 2 car"
1308,18382.jpg,city street | crack | cross | crosswalk | person | intersection | leash | man | pavement | road | skateboard | skateboarder | spray | street corner | walk,"3 person, 2 car, 1 handbag"
1309,18396.jpg,car | city street | clean | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk | wash,"5 person, 2 car, 1 traffic light, 3 handbag"
1310,18410.jpg,car | city street | cross | crosswalk | person | intersection | man | motorcycle | pavement | road | scooter | skateboarder | stand | street corner | walk,"3 person, 2 car, 1 traffic light"
1311,18424.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 2 car, 1 traffic light"
1312,18438.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 3 car, 1 traffic light"
1313,18452.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk,"2 person, 3 car, 1 traffic light"
1314,18466.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | ride | road | skateboarder | street corner,"1 person, 4 car"
1315,18480.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"3 person, 4 car"
1316,18494.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"2 person, 5 car, 1 skateboard"
1317,18508.jpg,sea,"3 person, 5 car, 1 traffic light"
1318,18522.jpg,sea,"5 person, 4 car, 1 handbag"
1319,18536.jpg,sea,"6 person, 3 car, 1 traffic light, 1 handbag"
1320,18550.jpg,sea,"7 person, 2 car, 1 parking meter, 1 handbag"
1321,18564.jpg,sea,"5 person, 2 car"
1322,18578.jpg,sea,"6 person, 2 car"
1323,18592.jpg,sea,"7 person, 2 car, 1 traffic light, 1 handbag"
1324,18606.jpg,sea,"6 person, 2 car, 1 traffic light"
1325,18620.jpg,sea,"7 person, 4 car, 1 traffic light"
1326,18634.jpg,sea,"6 person, 4 car, 1 traffic light"
1327,18648.jpg,sea,"4 person, 5 car, 1 traffic light"
1328,18662.jpg,sea,"4 person, 5 car, 1 traffic light"
1329,18676.jpg,sea,"5 person, 6 car, 1 traffic light"
1330,18690.jpg,sea,"5 person, 1 bicycle, 4 car, 1 motorcycle, 1 traffic light"
1331,18704.jpg,sea,"6 person, 4 car, 1 traffic light"
1332,18718.jpg,sea,"7 person, 4 car, 1 traffic light"
1333,18732.jpg,sea,"8 person, 1 bicycle, 5 car, 1 traffic light"
1334,18746.jpg,city street | cross | crosswalk | food truck | person | man | pavement | road | street corner | walk,"9 person, 2 car, 1 traffic light"
1335,18760.jpg,city street | cross | crosswalk | food truck | person | man | pavement | pedestrian | road | street corner | walk | white,"6 person, 2 car"
1336,18774.jpg,ambulance | city street | crosswalk | drive | food truck | green | person | intersection | road | street corner | van | white,"7 person, 2 car, 1 motorcycle, 1 traffic light"
1337,18788.jpg,ambulance | city street | crosswalk | curb | drive | food truck | green | person | intersection | road | street corner | van | white,"6 person, 3 car, 1 motorcycle, 1 traffic light"
1338,18802.jpg,city street | crosswalk | curb | drive | food truck | green | intersection | park | road | street corner | truck | van | white,"8 person, 3 car, 1 motorcycle, 1 traffic light, 1 handbag"
1339,18816.jpg,car | city street | curb | drive | green | license plate | park | road | street corner | truck | van | white,"8 person, 1 bicycle, 3 car, 1 motorcycle, 1 traffic light"
1340,18830.jpg,city street | curb | drive | green | person | pavement | road | street corner | truck | van | walk | white,"8 person, 2 car, 1 backpack, 1 handbag"
1341,18844.jpg,city street | curb | person | pavement | road | street corner | van | walk | white | woman,"8 person, 2 car, 1 traffic light, 1 handbag"
1342,18858.jpg,cane | cross | person | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 1 car, 2 handbag"
1343,18872.jpg,city street | cross | person | man | pavement | pedestrian | road | street corner | walk,"7 person, 1 car, 1 handbag"
1344,18886.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 2 car, 1 handbag"
1345,18900.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"5 person, 5 car, 1 handbag, 1 suitcase"
1346,18914.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"5 person, 3 car, 1 motorcycle"
1347,18928.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"6 person, 2 car, 1 motorcycle, 1 umbrella"
1348,18942.jpg,car | city street | cross | crosswalk | dress | person | intersection | jog | pavement | road | spray | street corner | walk | woman,"6 person, 1 car, 1 motorcycle, 1 umbrella"
1349,18956.jpg,city street | cross | crosswalk | girl | person | intersection | jog | pavement | puddle | road | skateboarder | street corner | walk | woman,"5 person, 1 car, 1 motorcycle, 1 umbrella"
1350,18970.jpg,city street | cross | crosswalk | girl | person | jog | pavement | road | street corner | walk | woman,"5 person, 5 car, 1 traffic light, 1 suitcase"
1351,18984.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 5 car, 1 motorcycle, 1 traffic light, 1 suitcase"
1352,18998.jpg,car | child | city street | cross | crosswalk | person | intersection | man | pedestrian | road | spray | street corner | walk | zebra crossing,"7 person, 5 car, 1 traffic light, 1 handbag, 1 suitcase"
1353,19012.jpg,carry | catch | chessboard | city street | cross | crosswalk | flag | person | jog | man | pavement | puddle | road | sign | spray | street corner | walk,"6 person, 5 car, 1 traffic light, 1 handbag"
1354,19026.jpg,catch | chessboard | chess | cross | person | man | pavement | road | sign | skateboarder | street corner | walk,"7 person, 3 car, 1 traffic light"
1355,19040.jpg,catch | chessboard | chess | cross | person | man | pavement | road | sign | skateboarder | street corner | walk,"4 person, 3 car, 1 surfboard"
1356,19054.jpg,catch | chessboard | chess | cross | person | man | pavement | road | sign | spray | street corner | walk,"4 person, 3 car, 1 handbag"
1357,19068.jpg,boy | carry | catch | chessboard | chess | cross | person | man | pavement | road | sign | street corner | walk,"5 person, 4 car, 1 umbrella, 1 handbag"
1358,19082.jpg,boy | car | chessboard | cross | finish line | man | pavement | road | sign | street corner | street sign | walk,"6 person, 3 car, 1 traffic light, 1 umbrella, 1 handbag"
1359,19096.jpg,car | carry | catch | chessboard | person | man | pavement | road | sign | skateboarder | street corner | suv | walk | white,"5 person, 4 car, 1 traffic light, 2 handbag"
1360,19110.jpg,car | carry | catch | cross | person | man | pavement | road | shopping bag | skateboard | skateboarder | street corner | walk,"5 person, 2 car, 1 traffic light, 1 handbag"
1361,19124.jpg,car | city street | cross | person | intersection | man | pavement | road | stand | street corner | suv | walk,"5 person, 3 car, 1 traffic light, 2 handbag"
1362,19138.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk,"5 person, 5 car, 1 handbag"
1363,19152.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car, 1 traffic light"
1364,19166.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | tie | walk,"3 person, 4 car"
1365,19180.jpg,briefcase | car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car"
1366,19194.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 3 car, 1 handbag"
1367,19208.jpg,briefcase | business suit | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 3 car, 2 traffic light, 1 handbag"
1368,19222.jpg,briefcase | car | city street | cross | crosswalk | person | man | pavement | puddle | road | street corner | walk | woman,"9 person, 3 car"
1369,19236.jpg,business suit | car | city street | cross | crosswalk | man | pavement | pedestrian | road | street corner | walk,"8 person, 3 car, 1 handbag"
1370,19250.jpg,black | car | city street | cross | crosswalk | drive | intersection | license plate | park | road | sedan | street corner | suv | vehicle,"8 person, 4 car, 1 handbag"
1371,19264.jpg,black | building | car | city street | curb | drive | intersection | license plate | motorbike | motorcycle | motorcyclist | park | pavement | road | scooter | sedan | street corner | suv | vehicle,"9 person, 3 car, 1 handbag"
1372,19278.jpg,car | city street | drive | person | intersection | man | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner | suv | vehicle,"7 person, 3 car"
1373,19292.jpg,car | city street | crosswalk | person | intersection | man | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"9 person, 3 car"
1374,19306.jpg,car | city street | drive | person | intersection | man | motorbike | motorcycle | motorcyclist | ride | road | spray | street corner,"6 person, 6 car, 1 traffic light"
1375,19320.jpg,car | city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | spray | street corner,"6 person, 5 car, 1 traffic light"
1376,19334.jpg,car | city street | crack | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"7 person, 4 car, 1 traffic light"
1377,19348.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk,"7 person, 5 car, 1 traffic light"
1378,19362.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"7 person, 6 car, 1 traffic light"
1379,19376.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"7 person, 4 car, 1 traffic light"
